loan_id,product,cashflow_date,days_from_default,cashflow_type,cashflow_category,amount,amount_pv
90,Commercial,2023-01-15,240,Legal Cost,Cost,395293.78,378262.24
90,Commercial,2022-06-07,18,Valuation Fee,Cost,8644.65,8616.14
91,Commercial,2021-04-15,570,Property Sale,Recovery,11385265.69,10264989.56
91,Commercial,2022-03-11,900,Receiver/Administrator Fee,Cost,437179.97,371220.41
91,Commercial,2021-10-12,750,Legal Cost,Cost,523230.96,456565.51
91,Commercial,2019-11-08,46,Valuation Fee,Cost,14469.83,14349.38
92,Commercial,2019-09-19,450,GSR All-Assets Sweep,Recovery,959905.1,890475.32
92,Commercial,2020-02-16,600,Director Guarantee,Recovery,344364.65,311561.18
92,Commercial,2020-08-14,780,Receiver/Administrator Fee,Cost,237398.5,208429.98
92,Commercial,2018-12-23,180,Legal Cost,Cost,140847.45,136680.46
92,Commercial,2018-08-04,39,Valuation Fee,Cost,3590.08,3566.79
92,Commercial,2019-07-21,390,Asset Management Cost,Cost,67538.46,63283.76
93,Commercial,2020-12-12,300,Property Sale,Recovery,3547205.77,3367298.17
93,Commercial,2021-09-08,570,Director Guarantee,Recovery,726596.28,658179.02
93,Commercial,2022-07-05,870,Receiver/Administrator Fee,Cost,173071.09,148823.18
93,Commercial,2020-09-13,210,Legal Cost,Cost,211298.68,203738.65
93,Commercial,2020-03-26,39,Valuation Fee,Cost,6693.66,6648.52
94,Commercial,2020-04-01,120,PPSR Receivables Collection,Recovery,385726.32,378437.71
94,Commercial,2020-08-29,270,PPSR Receivables Collection,Recovery,2076760.23,1989506.68
94,Commercial,2022-08-19,990,PPSR Plant & Equipment,Recovery,1557182.69,1330421.93
94,Commercial,2021-11-22,720,Director Guarantee,Recovery,1283808.12,1144961.55
94,Commercial,2022-08-19,990,Receiver/Administrator Fee,Cost,465638.67,397831.22
94,Commercial,2021-01-26,420,Legal Cost,Cost,599520.62,560798.81
94,Commercial,2020-01-22,50,Valuation Fee,Cost,12037.96,11942.66
94,Commercial,2021-03-27,480,Asset Management Cost,Cost,392073.84,363269.05
95,Commercial,2023-03-22,690,PPSR Receivables Collection,Recovery,103959.16,92237.53
95,Commercial,2023-08-19,840,PPSR Plant & Equipment,Recovery,1243391.35,1074875.57
95,Commercial,2021-12-27,240,PPSR Plant & Equipment,Recovery,323505.61,310320.52
95,Commercial,2022-02-25,300,PPSR Plant & Equipment,Recovery,54918.16,52134.69
95,Commercial,2021-12-27,240,PPSR Receivables Collection,Recovery,189527.31,181802.76
95,Commercial,2023-05-21,750,Director Guarantee,Recovery,929068.56,815783.4
95,Commercial,2024-03-16,1050,Receiver/Administrator Fee,Cost,382388.65,318744.67
95,Commercial,2023-05-21,750,Legal Cost,Cost,210541.71,184869.49
95,Commercial,2021-05-19,18,Valuation Fee,Cost,11861.87,11824.91
95,Commercial,2022-09-23,510,Asset Management Cost,Cost,166969.19,152839.2
96,Commercial,2023-12-21,240,PPSR Inventory,Recovery,16669.01,15959.24
96,Commercial,2025-06-13,780,PPSR Inventory,Recovery,593264.29,515028.02
96,Commercial,2025-12-10,960,PPSR Receivables Collection,Recovery,336923.16,283100.27
96,Commercial,2024-07-18,450,PPSR Receivables Collection,Recovery,45284.78,41736.8
96,Commercial,2026-03-10,1050,PPSR Plant & Equipment,Recovery,25457.59,21044.57
96,Commercial,2025-06-13,780,PPSR Plant & Equipment,Recovery,198815.97,172597.26
96,Commercial,2025-10-11,900,PPSR Receivables Collection,Recovery,506702.29,430414.3
96,Commercial,2025-06-13,780,Director Guarantee,Recovery,386344.09,335395.26
96,Commercial,2026-03-10,1050,Receiver/Administrator Fee,Cost,248406.38,205345.67
96,Commercial,2025-11-10,930,Legal Cost,Cost,184294.99,155698.76
96,Commercial,2023-06-18,54,Valuation Fee,Cost,6082.25,6022.99
96,Commercial,2024-09-16,510,Asset Management Cost,Cost,193849.75,176728.97
97,Commercial,2020-02-13,690,PPSR Plant & Equipment,Recovery,255707.68,231927.36
97,Commercial,2020-01-14,660,PPSR Plant & Equipment,Recovery,115942.5,105607.31
97,Commercial,2020-02-13,690,PPSR Inventory,Recovery,1443044.39,1308844.02
97,Commercial,2018-07-23,120,PPSR Plant & Equipment,Recovery,1763148.8,1733470.59
97,Commercial,2020-09-10,900,Receiver/Administrator Fee,Cost,651731.81,573819.45
97,Commercial,2020-02-13,690,Legal Cost,Cost,564621.27,512112.57
97,Commercial,2018-04-19,25,Valuation Fee,Cost,13579.26,13531.32
97,Commercial,2019-06-18,450,Asset Management Cost,Cost,308068.47,289068.28
98,Commercial,2025-07-18,750,Property Sale,Recovery,7838452.9,7041343.31
98,Commercial,2026-01-14,930,Receiver/Administrator Fee,Cost,316370.84,276976.97
98,Commercial,2024-01-25,210,Legal Cost,Cost,399875.87,388046.93
98,Commercial,2023-08-21,53,Valuation Fee,Cost,11837.44,11748.07
99,Commercial,2022-07-07,570,PPSR Inventory,Recovery,159027.6,145160.5
99,Commercial,2021-05-13,150,PPSR Receivables Collection,Recovery,3756849.53,3667722.08
99,Commercial,2021-11-09,330,PPSR Receivables Collection,Recovery,792290.88,751526.71
99,Commercial,2023-03-04,810,PPSR Receivables Collection,Recovery,347170.86,304954.76
99,Commercial,2022-03-09,450,PPSR Inventory,Recovery,188768.55,175649.73
99,Commercial,2022-06-07,540,PPSR Plant & Equipment,Recovery,367825.01,337367.07
99,Commercial,2022-08-06,600,Director Guarantee,Recovery,2552310.87,2318590.45
99,Commercial,2023-08-01,960,Receiver/Administrator Fee,Cost,622109.09,533496.17
99,Commercial,2022-12-04,720,Legal Cost,Cost,467104.28,416257.83
99,Commercial,2021-01-22,39,Valuation Fee,Cost,13279.58,13196.94
100,Commercial,2024-05-14,390,Property Sale,Recovery,665148.09,619296.51
100,Commercial,2024-05-14,390,Director Guarantee,Recovery,72285.93,67302.95
100,Commercial,2024-05-14,390,Receiver/Administrator Fee,Cost,38562.55,35904.26
100,Commercial,2023-09-17,150,Legal Cost,Cost,15406.65,14989.17
100,Commercial,2023-05-26,36,Valuation Fee,Cost,14986.72,14888.23
100,Commercial,2023-10-17,180,Asset Management Cost,Cost,10442.69,10104.06
101,Commercial,2023-08-01,660,PPSR Plant & Equipment,Recovery,180886.63,163868.64
101,Commercial,2022-08-06,300,PPSR Plant & Equipment,Recovery,246644.61,235812.49
101,Commercial,2023-01-03,450,PPSR Plant & Equipment,Recovery,2947192.74,2755188.41
101,Commercial,2023-07-02,630,PPSR Plant & Equipment,Recovery,154691.94,140769.17
101,Commercial,2022-02-07,120,PPSR Plant & Equipment,Recovery,9255.73,9090.94
101,Commercial,2022-04-08,180,PPSR Plant & Equipment,Recovery,177016.42,172310.07
101,Commercial,2023-01-03,450,PPSR Plant & Equipment,Recovery,22968.0,21471.68
101,Commercial,2022-12-04,420,Director Guarantee,Recovery,915001.05,859240.7
101,Commercial,2023-08-31,690,Receiver/Administrator Fee,Cost,725748.38,654523.1
101,Commercial,2022-03-09,150,Legal Cost,Cost,451562.04,441534.88
101,Commercial,2021-12-04,55,Valuation Fee,Cost,5686.41,5639.78
101,Commercial,2022-09-05,330,Asset Management Cost,Cost,190002.25,180843.72
102,Commercial,2020-02-07,330,Property Sale,Recovery,3973003.26,3755278.59
102,Commercial,2021-05-02,780,Director Guarantee,Recovery,732515.74,641154.65
102,Commercial,2021-05-02,780,Receiver/Administrator Fee,Cost,270570.11,236823.97
102,Commercial,2020-03-08,360,Legal Cost,Cost,151231.59,142213.42
102,Commercial,2019-04-09,26,Valuation Fee,Cost,5664.64,5639.54
102,Commercial,2020-04-07,390,Asset Management Cost,Cost,62397.83,58377.08
103,Commercial,2024-07-04,90,PPSR Plant & Equipment,Recovery,1421619.45,1404482.49
103,Commercial,2024-09-02,150,PPSR Inventory,Recovery,1402903.37,1374831.2
103,Commercial,2025-04-30,390,PPSR Plant & Equipment,Recovery,224341.51,212855.98
103,Commercial,2025-09-27,540,PPSR Receivables Collection,Recovery,347492.6,323104.79
103,Commercial,2025-06-29,450,PPSR Inventory,Recovery,1206570.96,1135579.98
103,Commercial,2026-02-24,690,PPSR Inventory,Recovery,28997.92,26423.26
103,Commercial,2026-04-25,750,Receiver/Administrator Fee,Cost,931060.72,841561.98
103,Commercial,2025-03-01,330,Legal Cost,Cost,558117.17,533842.26
103,Commercial,2024-05-16,41,Valuation Fee,Cost,14939.49,14857.18
103,Commercial,2025-03-31,360,Asset Management Cost,Cost,169720.81,161683.98
104,Commercial,2022-08-30,480,Property Sale,Recovery,8519018.79,7829878.92
104,Commercial,2023-02-26,660,Receiver/Administrator Fee,Cost,792120.47,705372.89
104,Commercial,2021-10-04,150,Legal Cost,Cost,499420.79,486427.73
104,Commercial,2021-06-06,30,Valuation Fee,Cost,12823.24,12755.81
104,Commercial,2022-04-02,330,Asset Management Cost,Cost,125985.52,118887.01
105,Commercial,2021-05-13,570,PPSR Receivables Collection,Recovery,2393.25,2211.43
105,Commercial,2020-06-17,240,PPSR Receivables Collection,Recovery,938452.27,907744.29
105,Commercial,2020-08-16,300,PPSR Receivables Collection,Recovery,39566.51,37954.82
105,Commercial,2020-06-17,240,PPSR Receivables Collection,Recovery,6137.14,5936.32
105,Commercial,2020-08-16,300,PPSR Receivables Collection,Recovery,555066.18,532456.26
105,Commercial,2021-11-09,750,Director Guarantee,Recovery,175023.98,157741.32
105,Commercial,2022-03-09,870,Receiver/Administrator Fee,Cost,236130.67,209303.26
105,Commercial,2021-03-14,510,Legal Cost,Cost,98840.71,92094.24
105,Commercial,2019-11-20,30,Valuation Fee,Cost,13845.9,13788.44
105,Commercial,2020-12-14,420,Asset Management Cost,Cost,56030.97,52861.93
106,Commercial,2023-01-03,450,PPSR Plant & Equipment,Recovery,126525.32,116561.73
106,Commercial,2022-05-08,210,PPSR Plant & Equipment,Recovery,39664.34,38174.81
106,Commercial,2022-08-06,300,PPSR Plant & Equipment,Recovery,76110.72,72060.66
106,Commercial,2022-02-07,120,PPSR Inventory,Recovery,18821.45,18414.25
106,Commercial,2023-01-03,450,Director Guarantee,Recovery,210254.81,193697.71
106,Commercial,2023-05-03,570,Receiver/Administrator Fee,Cost,105094.77,94724.12
106,Commercial,2021-12-09,60,Legal Cost,Cost,38204.48,37788.95
106,Commercial,2021-10-25,15,Valuation Fee,Cost,9986.63,9959.37
107,Commercial,2025-10-03,810,PPSR Plant & Equipment,Recovery,1109144.72,970235.34
107,Commercial,2024-12-07,510,PPSR Plant & Equipment,Recovery,2180227.4,2004071.94
107,Commercial,2025-09-03,780,PPSR Plant & Equipment,Recovery,146013.91,128361.67
107,Commercial,2024-12-07,510,Director Guarantee,Recovery,215029.7,197655.98
107,Commercial,2026-05-01,1020,Receiver/Administrator Fee,Cost,252343.06,213213.35
107,Commercial,2024-03-12,240,Legal Cost,Cost,301727.92,289999.59
107,Commercial,2023-09-10,56,Valuation Fee,Cost,10416.4,10320.48
107,Commercial,2024-12-07,510,Asset Management Cost,Cost,152318.12,140011.3
108,Commercial,2023-03-27,630,Property Sale,Recovery,847108.74,753851.7
108,Commercial,2023-10-23,840,Director Guarantee,Recovery,42285.67,36195.58
108,Commercial,2023-12-22,900,Receiver/Administrator Fee,Cost,70091.53,59334.02
108,Commercial,2023-05-26,690,Legal Cost,Cost,37688.62,33169.04
108,Commercial,2021-08-24,50,Valuation Fee,Cost,10033.15,9940.71
108,Commercial,2022-09-28,450,Asset Management Cost,Cost,26572.94,24448.87
109,Commercial,2021-02-26,390,Property Sale,Recovery,6301894.35,5868802.77
109,Commercial,2022-08-20,930,Director Guarantee,Recovery,423829.07,357647.02
109,Commercial,2022-08-20,930,Receiver/Administrator Fee,Cost,434589.79,366727.43
109,Commercial,2020-07-31,180,Legal Cost,Cost,259847.44,251447.28
109,Commercial,2020-03-20,47,Valuation Fee,Cost,11193.7,11098.06
109,Commercial,2021-04-27,450,Asset Management Cost,Cost,179635.89,165468.12
110,Commercial,2022-08-17,900,PPSR Plant & Equipment,Recovery,427532.85,369073.49
110,Commercial,2021-04-24,420,PPSR Plant & Equipment,Recovery,581930.65,543339.73
110,Commercial,2021-10-21,600,PPSR Plant & Equipment,Recovery,1495872.39,1356199.1
110,Commercial,2020-10-26,240,PPSR Plant & Equipment,Recovery,144635.11,139073.79
110,Commercial,2022-12-15,1020,Receiver/Administrator Fee,Cost,411870.59,348650.21
110,Commercial,2022-06-18,840,Legal Cost,Cost,295664.17,257750.29
110,Commercial,2020-03-23,23,Valuation Fee,Cost,4098.8,4083.43
111,Commercial,2019-12-19,510,Property Sale,Recovery,1402273.88,1277840.06
111,Commercial,2019-08-21,390,Director Guarantee,Recovery,213057.9,198443.51
111,Commercial,2020-09-14,780,Receiver/Administrator Fee,Cost,129181.71,112067.47
111,Commercial,2020-04-17,630,Legal Cost,Cost,83563.18,74501.15
111,Commercial,2018-09-16,51,Valuation Fee,Cost,7964.93,7891.26
111,Commercial,2019-08-21,390,Asset Management Cost,Cost,44379.11,41334.99
112,Commercial,2018-12-24,210,PPSR Inventory,Recovery,801651.77,776900.35
112,Commercial,2018-08-26,90,PPSR Inventory,Recovery,2126262.79,2097875.0
112,Commercial,2019-01-23,240,PPSR Receivables Collection,Recovery,321222.5,309912.97
112,Commercial,2019-02-22,270,Director Guarantee,Recovery,1000986.07,961426.39
112,Commercial,2019-05-23,360,Receiver/Administrator Fee,Cost,589715.19,558847.09
112,Commercial,2018-10-25,150,Legal Cost,Cost,300287.85,293635.72
112,Commercial,2018-07-25,58,Valuation Fee,Cost,10963.41,10868.85
113,Commercial,2023-10-31,330,Property Sale,Recovery,3270829.21,3095918.13
113,Commercial,2023-10-31,330,Director Guarantee,Recovery,332868.46,315067.96
113,Commercial,2023-12-30,390,Receiver/Administrator Fee,Cost,218941.4,205172.8
113,Commercial,2023-07-03,210,Legal Cost,Cost,164476.41,158823.46
113,Commercial,2022-12-26,21,Valuation Fee,Cost,7664.66,7637.9
114,Commercial,2019-06-21,150,PPSR Receivables Collection,Recovery,2294596.89,2246576.21
114,Commercial,2019-06-21,150,PPSR Receivables Collection,Recovery,931130.44,911644.01
114,Commercial,2020-01-17,360,PPSR Receivables Collection,Recovery,598827.4,569189.75
114,Commercial,2019-05-22,120,PPSR Receivables Collection,Recovery,897526.1,882467.84
114,Commercial,2020-09-13,600,Receiver/Administrator Fee,Cost,430586.2,395657.24
114,Commercial,2019-04-22,90,Legal Cost,Cost,346877.96,342503.93
114,Commercial,2019-02-20,29,Valuation Fee,Cost,10979.62,10934.82
115,Commercial,2024-09-23,300,Property Sale,Recovery,7394405.34,7032313.7
115,Commercial,2024-12-22,390,Receiver/Administrator Fee,Cost,309644.42,290079.29
115,Commercial,2024-09-23,300,Legal Cost,Cost,289453.38,275279.33
115,Commercial,2023-12-21,23,Valuation Fee,Cost,14488.42,14432.75
116,Commercial,2021-09-16,360,Property Sale,Recovery,548757.41,522777.57
116,Commercial,2022-11-10,780,Receiver/Administrator Fee,Cost,28592.54,25740.4
116,Commercial,2021-08-17,330,Legal Cost,Cost,25693.15,24575.89
116,Commercial,2020-11-15,55,Valuation Fee,Cost,12169.05,12079.21
116,Commercial,2021-10-16,390,Asset Management Cost,Cost,16089.15,15265.61
117,Commercial,2023-01-23,900,PPSR Receivables Collection,Recovery,298244.95,261843.99
117,Commercial,2021-07-02,330,PPSR Plant & Equipment,Recovery,81143.22,77361.41
117,Commercial,2021-05-03,270,PPSR Receivables Collection,Recovery,35076.04,33732.72
117,Commercial,2023-04-23,990,PPSR Inventory,Recovery,129560.42,112276.49
117,Commercial,2021-02-02,180,PPSR Receivables Collection,Recovery,30974.54,30178.58
117,Commercial,2022-02-27,570,PPSR Inventory,Recovery,43501.24,40058.9
117,Commercial,2023-06-22,1050,Receiver/Administrator Fee,Cost,225923.99,194093.11
117,Commercial,2020-10-05,60,Legal Cost,Cost,127567.26,126465.05
117,Commercial,2020-10-03,58,Valuation Fee,Cost,13374.06,13262.34
117,Commercial,2021-12-29,510,Asset Management Cost,Cost,64029.47,59476.58
118,Commercial,2025-09-26,480,PPSR Inventory,Recovery,433284.18,404065.36
118,Commercial,2026-03-25,660,PPSR Receivables Collection,Recovery,81353.03,73906.41
118,Commercial,2024-10-31,150,PPSR Inventory,Recovery,243988.85,238723.19
118,Commercial,2024-11-30,180,PPSR Plant & Equipment,Recovery,154672.3,150675.31
118,Commercial,2024-10-31,150,PPSR Inventory,Recovery,189404.04,185316.4
118,Commercial,2025-12-25,570,PPSR Plant & Equipment,Recovery,231478.52,213061.15
118,Commercial,2025-05-29,360,PPSR Plant & Equipment,Recovery,63511.46,60271.39
118,Commercial,2026-08-22,810,Receiver/Administrator Fee,Cost,148663.37,132140.8
118,Commercial,2024-11-30,180,Legal Cost,Cost,58446.0,56935.66
118,Commercial,2024-07-30,57,Valuation Fee,Cost,9385.46,9307.97
118,Commercial,2025-06-28,390,Asset Management Cost,Cost,37498.25,35430.31
119,Commercial,2019-06-27,120,PPSR Plant & Equipment,Recovery,23146.31,22641.77
119,Commercial,2020-02-22,360,PPSR Receivables Collection,Recovery,180525.9,168976.17
119,Commercial,2019-09-25,210,PPSR Inventory,Recovery,20350.89,19580.94
119,Commercial,2020-01-23,330,PPSR Plant & Equipment,Recovery,43670.56,41102.43
119,Commercial,2019-09-25,210,PPSR Receivables Collection,Recovery,16071.23,15463.19
119,Commercial,2019-08-26,180,PPSR Plant & Equipment,Recovery,78674.94,76116.6
119,Commercial,2019-07-27,150,PPSR Plant & Equipment,Recovery,16906.61,16447.22
119,Commercial,2020-01-23,330,Director Guarantee,Recovery,173354.22,163159.81
119,Commercial,2020-02-22,360,Receiver/Administrator Fee,Cost,121031.16,113287.8
119,Commercial,2019-07-27,150,Legal Cost,Cost,39789.64,38708.45
119,Commercial,2019-04-05,37,Valuation Fee,Cost,8644.1,8585.56
120,Commercial,2023-10-31,330,Property Sale,Recovery,10114934.79,9555238.96
120,Commercial,2023-06-03,180,Director Guarantee,Recovery,677571.26,656856.5
120,Commercial,2023-12-30,390,Receiver/Administrator Fee,Cost,703253.0,657499.21
120,Commercial,2023-06-03,180,Legal Cost,Cost,392575.11,380573.28
120,Commercial,2022-12-28,23,Valuation Fee,Cost,9154.52,9118.27
121,Commercial,2025-03-30,600,GSR All-Assets Sweep,Recovery,188968.38,171463.77
121,Commercial,2026-03-25,960,Receiver/Administrator Fee,Cost,52786.54,45183.14
121,Commercial,2024-11-30,480,Legal Cost,Cost,58413.16,54042.73
121,Commercial,2023-08-29,21,Valuation Fee,Cost,12774.84,12731.45
121,Commercial,2024-11-30,480,Asset Management Cost,Cost,43252.74,40016.6
122,Commercial,2024-08-10,810,GSR All-Assets Sweep,Recovery,1050711.13,931318.99
122,Commercial,2023-05-18,360,Director Guarantee,Recovery,671384.86,636340.23
122,Commercial,2024-08-10,810,Receiver/Administrator Fee,Cost,497760.02,441199.63
122,Commercial,2022-08-21,90,Legal Cost,Cost,147797.66,145830.05
122,Commercial,2022-07-09,47,Valuation Fee,Cost,10662.55,10588.18
122,Commercial,2023-06-17,390,Asset Management Cost,Cost,175607.12,165698.96
123,Commercial,2022-12-13,780,GSR All-Assets Sweep,Recovery,2074950.57,1868433.4
123,Commercial,2022-08-15,660,Director Guarantee,Recovery,537062.56,491472.68
123,Commercial,2023-07-11,990,Receiver/Administrator Fee,Cost,615924.93,539187.16
123,Commercial,2023-01-12,810,Legal Cost,Cost,216218.82,193915.36
123,Commercial,2020-12-08,45,Valuation Fee,Cost,10250.97,10189.16
124,Commercial,2023-06-05,630,PPSR Plant & Equipment,Recovery,1370601.87,1241170.09
124,Commercial,2023-02-05,510,PPSR Plant & Equipment,Recovery,499215.0,460694.82
124,Commercial,2022-07-10,300,PPSR Plant & Equipment,Recovery,337608.17,322031.72
124,Commercial,2022-06-10,270,PPSR Plant & Equipment,Recovery,1314063.05,1259369.99
124,Commercial,2022-10-08,390,PPSR Plant & Equipment,Recovery,430397.28,404763.12
124,Commercial,2021-12-12,90,PPSR Plant & Equipment,Recovery,532411.43,524919.95
124,Commercial,2022-10-08,390,PPSR Plant & Equipment,Recovery,412793.51,388207.82
124,Commercial,2023-03-07,540,Director Guarantee,Recovery,1188018.9,1091183.07
124,Commercial,2023-09-03,720,Receiver/Administrator Fee,Cost,960624.83,857668.58
124,Commercial,2023-05-06,600,Legal Cost,Cost,611025.23,555943.37
124,Commercial,2021-10-10,27,Valuation Fee,Cost,3084.33,3071.24
125,Commercial,2020-01-03,360,GSR All-Assets Sweep,Recovery,442620.94,418968.16
125,Commercial,2020-01-03,360,Director Guarantee,Recovery,133351.03,126225.01
125,Commercial,2020-01-03,360,Receiver/Administrator Fee,Cost,84934.48,80395.75
125,Commercial,2019-06-07,150,Legal Cost,Cost,58920.75,57587.78
125,Commercial,2019-02-10,33,Valuation Fee,Cost,9241.76,9195.35
126,Commercial,2023-09-29,330,PPSR Plant & Equipment,Recovery,1634324.86,1544457.56
126,Commercial,2023-07-01,240,PPSR Plant & Equipment,Recovery,1670431.45,1603116.52
126,Commercial,2023-07-01,240,PPSR Plant & Equipment,Recovery,182828.68,175461.06
126,Commercial,2024-05-26,570,PPSR Plant & Equipment,Recovery,1600948.27,1451948.88
126,Commercial,2025-04-21,900,Receiver/Administrator Fee,Cost,889039.45,761960.84
126,Commercial,2024-11-22,750,Legal Cost,Cost,247126.63,217318.1
126,Commercial,2023-01-01,59,Valuation Fee,Cost,3034.13,3003.6
127,Commercial,2023-03-21,480,GSR All-Assets Sweep,Recovery,2406175.15,2244556.53
127,Commercial,2024-02-14,810,Director Guarantee,Recovery,690920.76,614428.47
127,Commercial,2024-06-13,930,Receiver/Administrator Fee,Cost,620848.36,542599.58
127,Commercial,2022-03-26,120,Legal Cost,Cost,368832.96,362477.08
127,Commercial,2021-12-23,27,Valuation Fee,Cost,5968.73,5945.43
128,Commercial,2025-01-13,480,PPSR Inventory,Recovery,1208563.99,1106869.5
128,Commercial,2024-03-19,180,PPSR Plant & Equipment,Recovery,511449.36,494866.07
128,Commercial,2024-11-14,420,PPSR Receivables Collection,Recovery,615751.29,570169.2
128,Commercial,2025-09-10,720,PPSR Inventory,Recovery,539287.08,472672.32
128,Commercial,2025-11-09,780,PPSR Inventory,Recovery,94662.98,82063.24
128,Commercial,2025-04-13,570,PPSR Receivables Collection,Recovery,35968.49,32403.46
128,Commercial,2024-01-19,120,PPSR Plant & Equipment,Recovery,449186.31,439423.42
128,Commercial,2025-01-13,480,Director Guarantee,Recovery,2886584.12,2643692.8
128,Commercial,2025-12-09,810,Receiver/Administrator Fee,Cost,811599.44,699720.2
128,Commercial,2024-10-15,390,Legal Cost,Cost,609460.85,567453.22
128,Commercial,2023-11-18,58,Valuation Fee,Cost,11574.04,11451.76
128,Commercial,2024-10-15,390,Asset Management Cost,Cost,193011.56,179708.07
129,Commercial,2025-03-17,810,PPSR Plant & Equipment,Recovery,1208300.58,1045893.11
129,Commercial,2024-07-20,570,PPSR Inventory,Recovery,501555.81,453112.15
129,Commercial,2024-04-21,480,PPSR Inventory,Recovery,55826.89,51250.16
129,Commercial,2023-08-25,240,PPSR Plant & Equipment,Recovery,1894221.81,1814916.73
129,Commercial,2025-02-15,780,PPSR Inventory,Recovery,1935052.72,1683941.06
129,Commercial,2024-05-21,510,PPSR Inventory,Recovery,1457345.41,1330737.75
129,Commercial,2024-09-18,630,Director Guarantee,Recovery,1611905.59,1440729.72
129,Commercial,2025-03-17,810,Receiver/Administrator Fee,Cost,557218.15,482322.56
129,Commercial,2024-11-17,690,Legal Cost,Cost,627234.83,554663.45
129,Commercial,2023-02-16,50,Valuation Fee,Cost,3478.2,3447.35
129,Commercial,2024-01-22,390,Asset Management Cost,Cost,258222.49,240885.75
130,Commercial,2020-12-03,570,PPSR Receivables Collection,Recovery,322397.74,293706.02
130,Commercial,2019-10-10,150,PPSR Receivables Collection,Recovery,639117.72,623632.09
130,Commercial,2020-10-04,510,PPSR Receivables Collection,Recovery,43354.61,39885.69
130,Commercial,2019-09-10,120,PPSR Receivables Collection,Recovery,1385982.3,1359051.01
130,Commercial,2020-04-07,330,Director Guarantee,Recovery,1645897.29,1559435.57
130,Commercial,2021-02-01,630,Receiver/Administrator Fee,Cost,695372.64,627303.18
130,Commercial,2019-08-11,90,Legal Cost,Cost,412198.46,406176.62
130,Commercial,2019-06-18,36,Valuation Fee,Cost,8957.27,8904.7
130,Commercial,2020-03-08,300,Asset Management Cost,Cost,219559.83,209048.99
131,Commercial,2024-05-15,210,PPSR Receivables Collection,Recovery,800047.7,772637.41
131,Commercial,2024-05-15,210,PPSR Receivables Collection,Recovery,724964.44,700126.57
131,Commercial,2024-08-13,300,PPSR Receivables Collection,Recovery,949410.09,903285.56
131,Commercial,2024-09-12,330,PPSR Plant & Equipment,Recovery,165923.71,157078.51
131,Commercial,2024-02-15,120,PPSR Inventory,Recovery,777814.79,762473.38
131,Commercial,2024-09-12,330,Director Guarantee,Recovery,1217150.52,1152265.69
131,Commercial,2024-11-11,390,Receiver/Administrator Fee,Cost,336113.91,315042.45
131,Commercial,2023-12-17,60,Legal Cost,Cost,237351.63,234999.24
131,Commercial,2023-12-06,49,Valuation Fee,Cost,10502.37,10417.28
131,Commercial,2024-04-15,180,Asset Management Cost,Cost,188421.83,182874.83
132,Commercial,2024-05-11,90,PPSR Plant & Equipment,Recovery,58927.34,58065.99
132,Commercial,2025-02-05,360,PPSR Plant & Equipment,Recovery,575787.32,542852.59
132,Commercial,2024-08-09,180,PPSR Receivables Collection,Recovery,778197.25,755613.32
132,Commercial,2026-01-31,720,PPSR Plant & Equipment,Recovery,127833.56,113627.78
132,Commercial,2026-01-01,690,Director Guarantee,Recovery,1038015.95,927204.11
132,Commercial,2026-12-27,1050,Receiver/Administrator Fee,Cost,555030.7,467420.92
132,Commercial,2026-01-31,720,Legal Cost,Cost,234102.99,208087.79
132,Commercial,2024-03-15,33,Valuation Fee,Cost,10977.41,10918.3
132,Commercial,2025-07-05,510,Asset Management Cost,Cost,242331.4,222931.33
133,Commercial,2023-10-05,270,PPSR Receivables Collection,Recovery,1005152.77,965098.67
133,Commercial,2024-11-28,690,PPSR Plant & Equipment,Recovery,709746.84,639692.78
133,Commercial,2023-08-06,210,PPSR Receivables Collection,Recovery,157538.37,152633.73
133,Commercial,2024-04-02,450,PPSR Plant & Equipment,Recovery,109222.05,102064.89
133,Commercial,2025-06-26,900,Receiver/Administrator Fee,Cost,250526.61,218769.11
133,Commercial,2023-03-09,60,Legal Cost,Cost,163392.76,161922.91
133,Commercial,2023-02-03,26,Valuation Fee,Cost,9540.83,9503.54
133,Commercial,2024-04-02,450,Asset Management Cost,Cost,74731.06,69834.05
134,Commercial,2022-11-18,360,Property Sale,Recovery,953735.14,898768.7
134,Commercial,2024-10-08,1050,Receiver/Administrator Fee,Cost,50535.53,42501.63
134,Commercial,2023-04-17,510,Legal Cost,Cost,49379.5,45396.8
134,Commercial,2021-12-08,15,Valuation Fee,Cost,5049.39,5036.92
134,Commercial,2023-04-17,510,Asset Management Cost,Cost,33567.53,30860.14
135,Commercial,2024-02-05,300,Property Sale,Recovery,1569124.06,1485221.48
135,Commercial,2024-03-06,330,Director Guarantee,Recovery,122522.54,115335.58
135,Commercial,2024-07-04,450,Receiver/Administrator Fee,Cost,113422.43,104447.93
135,Commercial,2024-04-05,360,Legal Cost,Cost,86019.15,80529.66
135,Commercial,2023-05-27,46,Valuation Fee,Cost,14398.33,14277.51
135,Commercial,2023-11-07,210,Asset Management Cost,Cost,18836.21,18125.38
136,Commercial,2023-11-02,870,Property Sale,Recovery,12685630.97,11186868.01
136,Commercial,2022-04-11,300,Director Guarantee,Recovery,1842314.94,1764148.18
136,Commercial,2024-01-31,960,Receiver/Administrator Fee,Cost,645741.83,562091.11
