loan_id,product,cashflow_date,days_from_default,cashflow_type,cashflow_category,amount,amount_pv
134,Mortgage,2024-02-11,120,Property Preservation,Cost,5825.13,5756.37
134,Mortgage,2023-11-04,21,Valuation Fee,Cost,940.22,938.27
135,Mortgage,2023-02-09,450,Property Sale,Recovery,663810.52,623374.19
135,Mortgage,2023-06-20,581,LMI Claim,Recovery,593558.09,547295.59
135,Mortgage,2022-12-11,390,Legal Cost,Cost,21783.97,20629.13
135,Mortgage,2023-02-09,450,Agent Commission,Cost,16466.95,15463.86
135,Mortgage,2022-06-14,210,Property Preservation,Cost,13209.44,12827.64
135,Mortgage,2021-12-12,26,Valuation Fee,Cost,801.95,799.04
136,Mortgage,2024-01-31,300,Property Sale,Recovery,2237608.92,2164211.68
136,Mortgage,2023-12-02,240,Legal Cost,Cost,21832.66,21257.84
136,Mortgage,2024-01-31,300,Agent Commission,Cost,51065.72,49390.68
136,Mortgage,2023-09-03,150,Property Preservation,Cost,12122.02,11921.55
136,Mortgage,2023-05-01,25,Valuation Fee,Cost,2335.18,2328.7
137,Mortgage,2020-11-15,30,Borrower Cure,Recovery,61695.05,61503.46
137,Mortgage,2020-12-15,60,Borrower Cure,Recovery,61695.05,61312.46
137,Mortgage,2021-01-14,90,Borrower Cure,Recovery,61695.05,61122.06
137,Mortgage,2021-02-13,120,Borrower Cure,Recovery,61695.05,60932.25
137,Mortgage,2021-03-15,150,Borrower Cure,Recovery,61695.05,60743.03
137,Mortgage,2021-04-14,180,Borrower Cure,Recovery,61695.05,60554.4
137,Mortgage,2021-04-14,180,Legal Cost,Cost,2111.74,2072.7
138,Mortgage,2023-08-11,270,Property Sale,Recovery,2920326.24,2837246.36
138,Mortgage,2023-06-12,210,Legal Cost,Cost,16103.13,15745.68
138,Mortgage,2023-08-11,270,Agent Commission,Cost,61356.88,59611.35
138,Mortgage,2023-03-14,120,Property Preservation,Cost,14328.55,14145.93
138,Mortgage,2022-12-14,30,Valuation Fee,Cost,991.21,988.03
139,Mortgage,2024-01-05,30,Borrower Cure,Recovery,172055.45,171456.24
139,Mortgage,2024-02-04,60,Borrower Cure,Recovery,172055.45,170859.13
139,Mortgage,2024-03-05,90,Borrower Cure,Recovery,172055.45,170264.09
139,Mortgage,2024-04-04,120,Borrower Cure,Recovery,172055.45,169671.13
139,Mortgage,2024-04-04,120,Legal Cost,Cost,4812.44,4745.75
140,Mortgage,2022-08-15,330,Property Sale,Recovery,1428230.62,1378444.66
140,Mortgage,2023-02-10,509,LMI Claim,Recovery,217697.51,206103.92
140,Mortgage,2022-06-16,270,Legal Cost,Cost,42532.76,41315.81
140,Mortgage,2022-08-15,330,Agent Commission,Cost,34529.46,33325.82
140,Mortgage,2022-02-16,150,Property Preservation,Cost,21215.67,20876.26
140,Mortgage,2021-11-01,43,Valuation Fee,Cost,783.91,780.3
141,Mortgage,2020-07-27,510,Property Sale,Recovery,936637.71,885011.04
141,Mortgage,2020-05-28,450,Legal Cost,Cost,13776.21,13104.0
141,Mortgage,2020-07-27,510,Agent Commission,Cost,24262.48,22925.16
141,Mortgage,2019-10-31,240,Property Preservation,Cost,5243.53,5105.48
141,Mortgage,2019-04-08,34,Valuation Fee,Cost,565.74,563.61
142,Mortgage,2019-10-30,30,Borrower Cure,Recovery,191346.5,190765.38
142,Mortgage,2019-11-29,60,Borrower Cure,Recovery,191346.5,190186.02
142,Mortgage,2019-12-29,90,Borrower Cure,Recovery,191346.5,189608.43
142,Mortgage,2020-01-28,120,Borrower Cure,Recovery,191346.5,189032.59
142,Mortgage,2020-01-28,120,Legal Cost,Cost,4001.75,3953.36
143,Mortgage,2020-02-11,300,Property Sale,Recovery,1932289.71,1869628.83
143,Mortgage,2019-12-13,240,Legal Cost,Cost,28737.7,27989.72
143,Mortgage,2020-02-11,300,Agent Commission,Cost,39361.75,38085.31
143,Mortgage,2019-09-14,150,Property Preservation,Cost,15018.87,14773.35
143,Mortgage,2019-05-16,29,Valuation Fee,Cost,2261.99,2254.79
144,Mortgage,2019-09-08,30,Borrower Cure,Recovery,199607.58,198864.14
144,Mortgage,2019-10-08,60,Borrower Cure,Recovery,199607.58,198123.47
144,Mortgage,2019-11-07,90,Borrower Cure,Recovery,199607.58,197385.56
144,Mortgage,2019-12-07,120,Borrower Cure,Recovery,199607.58,196650.39
144,Mortgage,2019-12-07,120,Legal Cost,Cost,2128.92,2097.38
145,Mortgage,2020-01-27,30,Borrower Cure,Recovery,146627.86,146111.72
145,Mortgage,2020-02-26,60,Borrower Cure,Recovery,146627.86,145597.39
145,Mortgage,2020-03-27,90,Borrower Cure,Recovery,146627.86,145084.87
145,Mortgage,2020-04-26,120,Borrower Cure,Recovery,146627.86,144574.16
145,Mortgage,2020-04-26,120,Legal Cost,Cost,3892.82,3838.3
146,Mortgage,2021-09-08,30,Borrower Cure,Recovery,221709.3,220962.0
146,Mortgage,2021-10-08,60,Borrower Cure,Recovery,221709.3,220217.21
146,Mortgage,2021-11-07,90,Borrower Cure,Recovery,221709.3,219474.93
146,Mortgage,2021-12-07,120,Borrower Cure,Recovery,221709.3,218735.16
146,Mortgage,2022-01-06,150,Borrower Cure,Recovery,221709.3,217997.87
146,Mortgage,2022-02-05,180,Borrower Cure,Recovery,221709.3,217263.08
146,Mortgage,2022-02-05,180,Legal Cost,Cost,5463.98,5354.4
147,Mortgage,2021-11-25,30,Borrower Cure,Recovery,250563.15,249561.76
147,Mortgage,2021-12-25,60,Borrower Cure,Recovery,250563.15,248564.36
147,Mortgage,2022-01-24,90,Borrower Cure,Recovery,250563.15,247570.95
147,Mortgage,2022-02-23,120,Borrower Cure,Recovery,250563.15,246581.51
147,Mortgage,2022-02-23,120,Legal Cost,Cost,7163.44,7049.6
148,Mortgage,2022-01-01,450,Property Sale,Recovery,2535302.63,2379273.65
148,Mortgage,2021-11-02,390,Legal Cost,Cost,13097.53,12396.01
148,Mortgage,2022-01-01,450,Agent Commission,Cost,62172.58,58346.32
148,Mortgage,2021-05-06,210,Property Preservation,Cost,3611.56,3506.08
148,Mortgage,2020-11-21,44,Valuation Fee,Cost,792.61,787.71
149,Mortgage,2022-01-29,30,Borrower Cure,Recovery,282696.64,281562.26
149,Mortgage,2022-02-28,60,Borrower Cure,Recovery,282696.64,280432.43
149,Mortgage,2022-03-30,90,Borrower Cure,Recovery,282696.64,279307.14
149,Mortgage,2022-03-30,90,Legal Cost,Cost,2274.17,2246.91
150,Mortgage,2019-10-06,450,Property Sale,Recovery,967901.03,920422.59
150,Mortgage,2019-08-07,390,Legal Cost,Cost,14741.07,14112.3
150,Mortgage,2019-10-06,450,Agent Commission,Cost,20719.41,19703.06
150,Mortgage,2019-02-08,210,Property Preservation,Cost,16076.41,15703.46
150,Mortgage,2018-07-28,15,Valuation Fee,Cost,1593.2,1590.54
151,Mortgage,2018-08-27,30,Borrower Cure,Recovery,81191.07,80866.84
151,Mortgage,2018-09-26,60,Borrower Cure,Recovery,81191.07,80543.9
151,Mortgage,2018-10-26,90,Borrower Cure,Recovery,81191.07,80222.25
151,Mortgage,2018-11-25,120,Borrower Cure,Recovery,81191.07,79901.89
151,Mortgage,2018-12-25,150,Borrower Cure,Recovery,81191.07,79582.81
151,Mortgage,2019-01-24,180,Borrower Cure,Recovery,81191.07,79265.0
151,Mortgage,2019-01-24,180,Legal Cost,Cost,2455.52,2397.27
152,Mortgage,2019-08-11,180,Property Sale,Recovery,430508.68,422654.99
152,Mortgage,2019-06-12,120,Legal Cost,Cost,8374.58,8272.42
152,Mortgage,2019-08-11,180,Agent Commission,Cost,10731.18,10535.41
152,Mortgage,2019-05-13,90,Property Preservation,Cost,2778.65,2753.19
152,Mortgage,2019-04-12,59,Valuation Fee,Cost,867.27,862.05
153,Mortgage,2021-06-12,30,Borrower Cure,Recovery,197547.11,196948.62
153,Mortgage,2021-07-12,60,Borrower Cure,Recovery,197547.11,196351.94
153,Mortgage,2021-08-11,90,Borrower Cure,Recovery,197547.11,195757.06
153,Mortgage,2021-09-10,120,Borrower Cure,Recovery,197547.11,195163.99
153,Mortgage,2021-10-10,150,Borrower Cure,Recovery,197547.11,194572.72
153,Mortgage,2021-11-09,180,Borrower Cure,Recovery,197547.11,193983.23
153,Mortgage,2021-11-09,180,Legal Cost,Cost,8354.04,8203.33
154,Mortgage,2019-06-22,30,Borrower Cure,Recovery,221836.35,221088.99
154,Mortgage,2019-07-22,60,Borrower Cure,Recovery,221836.35,220344.16
154,Mortgage,2019-08-21,90,Borrower Cure,Recovery,221836.35,219601.83
154,Mortgage,2019-09-20,120,Borrower Cure,Recovery,221836.35,218862.0
154,Mortgage,2019-09-20,120,Legal Cost,Cost,2939.57,2900.15
155,Mortgage,2019-12-03,30,Borrower Cure,Recovery,141398.85,140820.24
155,Mortgage,2020-01-02,60,Borrower Cure,Recovery,141398.85,140244.0
155,Mortgage,2020-02-01,90,Borrower Cure,Recovery,141398.85,139670.12
155,Mortgage,2020-02-01,90,Legal Cost,Cost,951.5,939.86
156,Mortgage,2020-09-06,30,Borrower Cure,Recovery,99126.88,98808.42
156,Mortgage,2020-10-06,60,Borrower Cure,Recovery,99126.88,98490.98
156,Mortgage,2020-11-05,90,Borrower Cure,Recovery,99126.88,98174.56
156,Mortgage,2020-12-05,120,Borrower Cure,Recovery,99126.88,97859.15
156,Mortgage,2021-01-04,150,Borrower Cure,Recovery,99126.88,97544.76
156,Mortgage,2021-02-03,180,Borrower Cure,Recovery,99126.88,97231.38
156,Mortgage,2021-02-03,180,Legal Cost,Cost,3568.38,3500.14
157,Mortgage,2023-05-10,30,Borrower Cure,Recovery,107442.1,107127.97
157,Mortgage,2023-06-09,60,Borrower Cure,Recovery,107442.1,106814.77
157,Mortgage,2023-07-09,90,Borrower Cure,Recovery,107442.1,106502.48
157,Mortgage,2023-08-08,120,Borrower Cure,Recovery,107442.1,106191.11
157,Mortgage,2023-09-07,150,Borrower Cure,Recovery,107442.1,105880.65
157,Mortgage,2023-09-07,150,Legal Cost,Cost,2370.02,2335.57
158,Mortgage,2019-05-28,480,Property Sale,Recovery,6314321.37,6014885.48
158,Mortgage,2019-03-29,420,Legal Cost,Cost,15557.26,14909.78
158,Mortgage,2019-05-28,480,Agent Commission,Cost,144869.08,137999.14
158,Mortgage,2018-09-30,240,Property Preservation,Cost,4071.94,3974.21
158,Mortgage,2018-02-22,20,Valuation Fee,Cost,2398.57,2393.72
159,Mortgage,2022-04-20,30,Borrower Cure,Recovery,96458.17,96055.79
159,Mortgage,2022-05-20,60,Borrower Cure,Recovery,96458.17,95655.1
159,Mortgage,2022-06-19,90,Borrower Cure,Recovery,96458.17,95256.07
159,Mortgage,2022-07-19,120,Borrower Cure,Recovery,96458.17,94858.71
159,Mortgage,2022-08-18,150,Borrower Cure,Recovery,96458.17,94463.01
159,Mortgage,2022-09-17,180,Borrower Cure,Recovery,96458.17,94068.96
159,Mortgage,2022-09-17,180,Legal Cost,Cost,2753.45,2685.25
160,Mortgage,2022-06-05,30,Borrower Cure,Recovery,272305.92,271265.52
160,Mortgage,2022-07-05,60,Borrower Cure,Recovery,272305.92,270229.1
160,Mortgage,2022-08-04,90,Borrower Cure,Recovery,272305.92,269196.64
160,Mortgage,2022-09-03,120,Borrower Cure,Recovery,272305.92,268168.12
160,Mortgage,2022-10-03,150,Borrower Cure,Recovery,272305.92,267143.54
160,Mortgage,2022-10-03,150,Legal Cost,Cost,3408.24,3343.63
161,Mortgage,2023-04-09,30,Borrower Cure,Recovery,272186.92,271309.53
161,Mortgage,2023-05-09,60,Borrower Cure,Recovery,272186.92,270434.97
161,Mortgage,2023-06-08,90,Borrower Cure,Recovery,272186.92,269563.23
161,Mortgage,2023-07-08,120,Borrower Cure,Recovery,272186.92,268694.3
161,Mortgage,2023-07-08,120,Legal Cost,Cost,4146.96,4093.75
162,Mortgage,2025-02-15,390,Property Sale,Recovery,1193411.5,1137296.65
162,Mortgage,2025-06-28,523,LMI Claim,Recovery,242292.13,227138.01
162,Mortgage,2024-12-17,330,Legal Cost,Cost,26710.25,25643.62
162,Mortgage,2025-02-15,390,Agent Commission,Cost,28467.89,27129.31
162,Mortgage,2024-07-20,180,Property Preservation,Cost,15067.72,14736.48
162,Mortgage,2024-02-16,25,Valuation Fee,Cost,2604.83,2596.8
163,Mortgage,2019-03-14,390,Property Sale,Recovery,834667.23,795871.34
163,Mortgage,2019-01-13,330,Legal Cost,Cost,13077.0,12560.81
163,Mortgage,2019-03-14,390,Agent Commission,Cost,24568.97,23426.99
163,Mortgage,2018-08-16,180,Property Preservation,Cost,3502.68,3426.57
163,Mortgage,2018-04-11,53,Valuation Fee,Cost,1757.67,1746.34
164,Mortgage,2019-01-30,30,Borrower Cure,Recovery,359110.72,357726.52
164,Mortgage,2019-03-01,60,Borrower Cure,Recovery,359110.72,356347.65
164,Mortgage,2019-03-31,90,Borrower Cure,Recovery,359110.72,354974.1
164,Mortgage,2019-04-30,120,Borrower Cure,Recovery,359110.72,353605.85
164,Mortgage,2019-04-30,120,Legal Cost,Cost,9624.2,9476.67
165,Mortgage,2023-11-02,30,Borrower Cure,Recovery,319082.86,318064.36
165,Mortgage,2023-12-02,60,Borrower Cure,Recovery,319082.86,317049.12
165,Mortgage,2024-01-01,90,Borrower Cure,Recovery,319082.86,316037.12
165,Mortgage,2024-01-01,90,Legal Cost,Cost,5208.39,5158.67
166,Mortgage,2021-01-22,30,Borrower Cure,Recovery,336360.49,334954.4
166,Mortgage,2021-02-21,60,Borrower Cure,Recovery,336360.49,333554.19
166,Mortgage,2021-03-23,90,Borrower Cure,Recovery,336360.49,332159.84
166,Mortgage,2021-04-22,120,Borrower Cure,Recovery,336360.49,330771.31
166,Mortgage,2021-04-22,120,Legal Cost,Cost,7210.15,7090.35
167,Mortgage,2021-10-01,30,Borrower Cure,Recovery,236186.61,235404.38
167,Mortgage,2021-10-31,60,Borrower Cure,Recovery,236186.61,234624.75
167,Mortgage,2021-11-30,90,Borrower Cure,Recovery,236186.61,233847.69
167,Mortgage,2021-11-30,90,Legal Cost,Cost,5142.55,5091.63
168,Mortgage,2022-05-22,30,Borrower Cure,Recovery,74889.41,74596.22
168,Mortgage,2022-06-21,60,Borrower Cure,Recovery,74889.41,74304.18
168,Mortgage,2022-07-21,90,Borrower Cure,Recovery,74889.41,74013.28
168,Mortgage,2022-08-20,120,Borrower Cure,Recovery,74889.41,73723.52
168,Mortgage,2022-09-19,150,Borrower Cure,Recovery,74889.41,73434.9
168,Mortgage,2022-10-19,180,Borrower Cure,Recovery,74889.41,73147.41
168,Mortgage,2022-10-19,180,Legal Cost,Cost,1238.83,1210.01
169,Mortgage,2022-06-29,30,Borrower Cure,Recovery,344765.64,343783.39
169,Mortgage,2022-07-29,60,Borrower Cure,Recovery,344765.64,342803.93
169,Mortgage,2022-08-28,90,Borrower Cure,Recovery,344765.64,341827.26
169,Mortgage,2022-08-28,90,Legal Cost,Cost,7859.29,7792.31
170,Mortgage,2024-02-19,30,Borrower Cure,Recovery,153995.67,153470.33
170,Mortgage,2024-03-20,60,Borrower Cure,Recovery,153995.67,152946.77
170,Mortgage,2024-04-19,90,Borrower Cure,Recovery,153995.67,152425.0
170,Mortgage,2024-05-19,120,Borrower Cure,Recovery,153995.67,151905.02
170,Mortgage,2024-05-19,120,Legal Cost,Cost,4899.19,4832.68
171,Mortgage,2024-07-22,30,Borrower Cure,Recovery,167358.32,166792.9
171,Mortgage,2024-08-21,60,Borrower Cure,Recovery,167358.32,166229.39
171,Mortgage,2024-09-20,90,Borrower Cure,Recovery,167358.32,165667.79
171,Mortgage,2024-10-20,120,Borrower Cure,Recovery,167358.32,165108.08
171,Mortgage,2024-11-19,150,Borrower Cure,Recovery,167358.32,164550.26
171,Mortgage,2024-12-19,180,Borrower Cure,Recovery,167358.32,163994.32
171,Mortgage,2024-12-19,180,Legal Cost,Cost,2278.7,2232.9
172,Mortgage,2022-10-05,30,Borrower Cure,Recovery,96661.7,96306.04
172,Mortgage,2022-11-04,60,Borrower Cure,Recovery,96661.7,95951.69
172,Mortgage,2022-12-04,90,Borrower Cure,Recovery,96661.7,95598.64
172,Mortgage,2022-12-04,90,Legal Cost,Cost,1494.43,1478.0
173,Mortgage,2021-05-06,540,Property Sale,Recovery,577049.22,547276.61
173,Mortgage,2021-03-07,480,Legal Cost,Cost,13239.73,12630.76
173,Mortgage,2021-05-06,540,Agent Commission,Cost,14321.42,13582.51
173,Mortgage,2020-08-09,270,Property Preservation,Cost,3473.7,3382.9
173,Mortgage,2019-12-15,32,Valuation Fee,Cost,1035.68,1032.43
174,Mortgage,2025-02-09,510,Property Sale,Recovery,523181.85,488182.29
174,Mortgage,2024-12-11,450,Legal Cost,Cost,21206.9,19950.06
174,Mortgage,2025-02-09,510,Agent Commission,Cost,11712.82,10929.26
174,Mortgage,2024-05-15,240,Property Preservation,Cost,14840.89,14365.12
174,Mortgage,2023-11-16,59,Valuation Fee,Cost,2459.8,2440.17
175,Mortgage,2019-08-20,480,Property Sale,Recovery,768730.48,730681.43
175,Mortgage,2019-06-21,420,Legal Cost,Cost,12173.18,11644.31
175,Mortgage,2019-08-20,480,Agent Commission,Cost,19722.22,18746.05
175,Mortgage,2018-12-23,240,Property Preservation,Cost,7618.72,7427.78
175,Mortgage,2018-06-14,48,Valuation Fee,Cost,1375.59,1368.63
176,Mortgage,2019-08-02,30,Borrower Cure,Recovery,215940.64,215101.0
176,Mortgage,2019-09-01,60,Borrower Cure,Recovery,215940.64,214264.63
176,Mortgage,2019-10-01,90,Borrower Cure,Recovery,215940.64,213431.51
176,Mortgage,2019-10-31,120,Borrower Cure,Recovery,215940.64,212601.64
176,Mortgage,2019-11-30,150,Borrower Cure,Recovery,215940.64,211774.98
176,Mortgage,2019-11-30,150,Legal Cost,Cost,3027.32,2968.93
177,Mortgage,2023-11-29,30,Borrower Cure,Recovery,111518.27,111062.71
177,Mortgage,2023-12-29,60,Borrower Cure,Recovery,111518.27,110609.02
177,Mortgage,2024-01-28,90,Borrower Cure,Recovery,111518.27,110157.17
177,Mortgage,2024-02-27,120,Borrower Cure,Recovery,111518.27,109707.18
177,Mortgage,2024-03-28,150,Borrower Cure,Recovery,111518.27,109259.02
177,Mortgage,2024-03-28,150,Legal Cost,Cost,1444.5,1415.24
178,Mortgage,2019-09-30,30,Borrower Cure,Recovery,136365.46,135859.79
178,Mortgage,2019-10-30,60,Borrower Cure,Recovery,136365.46,135355.99
178,Mortgage,2019-11-29,90,Borrower Cure,Recovery,136365.46,134854.06
178,Mortgage,2019-12-29,120,Borrower Cure,Recovery,136365.46,134354.0
178,Mortgage,2020-01-28,150,Borrower Cure,Recovery,136365.46,133855.78
178,Mortgage,2020-01-28,150,Legal Cost,Cost,5146.37,5051.65
179,Mortgage,2020-09-30,480,Property Sale,Recovery,448059.38,420309.67
179,Mortgage,2020-08-01,420,Legal Cost,Cost,17870.68,16898.4
179,Mortgage,2020-09-30,480,Agent Commission,Cost,13060.62,12251.73
179,Mortgage,2020-02-03,240,Property Preservation,Cost,4625.49,4479.96
179,Mortgage,2019-08-05,58,Valuation Fee,Cost,2543.53,2523.96
180,Mortgage,2020-02-17,450,Property Sale,Recovery,857983.5,809570.75
180,Mortgage,2019-12-19,390,Legal Cost,Cost,27803.7,26438.8
180,Mortgage,2020-02-17,450,Agent Commission,Cost,21847.87,20615.08
180,Mortgage,2019-06-22,210,Property Preservation,Cost,8416.98,8191.9
180,Mortgage,2018-12-13,19,Valuation Fee,Cost,518.18,516.91
181,Mortgage,2024-12-22,510,Property Sale,Recovery,864230.86,815829.7
181,Mortgage,2024-10-23,450,Legal Cost,Cost,10472.03,9952.81
181,Mortgage,2024-12-22,510,Agent Commission,Cost,18880.97,17823.54
181,Mortgage,2024-03-27,240,Property Preservation,Cost,5213.62,5074.12
181,Mortgage,2023-09-14,45,Valuation Fee,Cost,936.63,931.87
182,Mortgage,2022-08-24,510,Property Sale,Recovery,553473.79,516190.68
182,Mortgage,2023-02-04,674,LMI Claim,Recovery,80765.01,73654.11
182,Mortgage,2022-06-25,450,Legal Cost,Cost,7321.89,6884.93
182,Mortgage,2022-08-24,510,Agent Commission,Cost,16284.49,15187.54
182,Mortgage,2021-11-27,240,Property Preservation,Cost,6814.17,6594.17
182,Mortgage,2021-04-16,15,Valuation Fee,Cost,1312.64,1309.95
183,Mortgage,2022-06-19,30,Borrower Cure,Recovery,55462.98,55280.57
183,Mortgage,2022-07-19,60,Borrower Cure,Recovery,55462.98,55098.76
183,Mortgage,2022-08-18,90,Borrower Cure,Recovery,55462.98,54917.55
183,Mortgage,2022-08-18,90,Legal Cost,Cost,670.74,664.14
184,Mortgage,2020-04-17,270,Property Sale,Recovery,796021.92,769744.6
184,Mortgage,2020-02-17,210,Legal Cost,Cost,14208.28,13842.13
184,Mortgage,2020-04-17,270,Agent Commission,Cost,20909.77,20219.53
184,Mortgage,2019-11-19,120,Property Preservation,Cost,7304.95,7196.78
184,Mortgage,2019-09-14,54,Valuation Fee,Cost,2071.8,2057.94
185,Mortgage,2023-01-03,30,Borrower Cure,Recovery,277583.52,276474.59
185,Mortgage,2023-02-02,60,Borrower Cure,Recovery,277583.52,275370.09
185,Mortgage,2023-03-04,90,Borrower Cure,Recovery,277583.52,274270.0
185,Mortgage,2023-04-03,120,Borrower Cure,Recovery,277583.52,273174.3
185,Mortgage,2023-04-03,120,Legal Cost,Cost,8792.16,8652.51
186,Mortgage,2023-01-07,30,Borrower Cure,Recovery,292408.53,291408.1
186,Mortgage,2023-02-06,60,Borrower Cure,Recovery,292408.53,290411.1
186,Mortgage,2023-03-08,90,Borrower Cure,Recovery,292408.53,289417.51
186,Mortgage,2023-04-07,120,Borrower Cure,Recovery,292408.53,288427.31
186,Mortgage,2023-04-07,120,Legal Cost,Cost,3712.71,3662.16
187,Mortgage,2021-02-05,390,Property Sale,Recovery,1020291.34,977357.71
187,Mortgage,2020-12-07,330,Legal Cost,Cost,16031.18,15458.5
187,Mortgage,2021-02-05,390,Agent Commission,Cost,21260.87,20366.22
187,Mortgage,2020-07-10,180,Property Preservation,Cost,11009.0,10792.72
187,Mortgage,2020-02-26,45,Valuation Fee,Cost,1785.2,1776.37
188,Mortgage,2020-10-01,30,Borrower Cure,Recovery,175781.36,175157.76
188,Mortgage,2020-10-31,60,Borrower Cure,Recovery,175781.36,174536.38
188,Mortgage,2020-11-30,90,Borrower Cure,Recovery,175781.36,173917.21
188,Mortgage,2020-12-30,120,Borrower Cure,Recovery,175781.36,173300.23
188,Mortgage,2021-01-29,150,Borrower Cure,Recovery,175781.36,172685.44
188,Mortgage,2021-02-28,180,Borrower Cure,Recovery,175781.36,172072.83
188,Mortgage,2021-02-28,180,Legal Cost,Cost,4917.7,4813.95
189,Mortgage,2020-01-08,240,Property Sale,Recovery,966417.19,935109.61
189,Mortgage,2019-11-09,180,Legal Cost,Cost,27388.41,26720.23
189,Mortgage,2020-01-08,240,Agent Commission,Cost,27438.44,26549.56
189,Mortgage,2019-09-10,120,Property Preservation,Cost,11591.86,11402.55
189,Mortgage,2019-07-08,56,Valuation Fee,Cost,1755.69,1742.25
190,Mortgage,2024-06-04,30,Borrower Cure,Recovery,381792.75,380157.86
190,Mortgage,2024-07-04,60,Borrower Cure,Recovery,381792.75,378529.96
190,Mortgage,2024-08-03,90,Borrower Cure,Recovery,381792.75,376909.04
190,Mortgage,2024-08-03,90,Legal Cost,Cost,2331.5,2301.67
191,Mortgage,2022-04-11,30,Borrower Cure,Recovery,142825.05,142299.18
191,Mortgage,2022-05-11,60,Borrower Cure,Recovery,142825.05,141775.24
191,Mortgage,2022-06-10,90,Borrower Cure,Recovery,142825.05,141253.24
191,Mortgage,2022-07-10,120,Borrower Cure,Recovery,142825.05,140733.16
191,Mortgage,2022-07-10,120,Legal Cost,Cost,1705.39,1680.42
192,Mortgage,2025-01-20,360,Property Sale,Recovery,2081102.2,1986631.54
192,Mortgage,2024-11-21,300,Legal Cost,Cost,20777.96,19988.92
192,Mortgage,2025-01-20,360,Agent Commission,Cost,50380.93,48093.91
192,Mortgage,2024-07-24,180,Property Preservation,Cost,20957.72,20476.52
192,Mortgage,2024-03-17,51,Valuation Fee,Cost,768.25,763.21
193,Mortgage,2020-07-18,210,Property Sale,Recovery,756773.41,734592.24
193,Mortgage,2020-05-19,150,Legal Cost,Cost,8302.56,8128.0
193,Mortgage,2020-07-18,210,Agent Commission,Cost,21897.5,21255.68
193,Mortgage,2020-03-20,90,Property Preservation,Cost,6278.15,6198.62
193,Mortgage,2020-01-18,28,Valuation Fee,Cost,1283.42,1278.34
194,Mortgage,2023-10-26,270,Property Sale,Recovery,484180.13,471350.54
194,Mortgage,2023-08-27,210,Legal Cost,Cost,21872.81,21420.69
194,Mortgage,2023-10-26,270,Agent Commission,Cost,14182.9,13807.09
194,Mortgage,2023-05-29,120,Property Preservation,Cost,6444.0,6367.55
194,Mortgage,2023-03-05,35,Valuation Fee,Cost,2659.84,2650.6
195,Mortgage,2023-10-18,300,Property Sale,Recovery,858961.03,831948.6
195,Mortgage,2023-08-19,240,Legal Cost,Cost,6963.53,6787.78
195,Mortgage,2023-10-18,300,Agent Commission,Cost,22135.07,21438.98
195,Mortgage,2023-05-21,150,Property Preservation,Cost,3616.2,3558.89
195,Mortgage,2023-01-28,37,Valuation Fee,Cost,2560.24,2550.17
196,Mortgage,2023-01-25,210,Property Sale,Recovery,1269214.61,1234638.02
196,Mortgage,2022-11-26,150,Legal Cost,Cost,12567.92,12322.4
196,Mortgage,2023-01-25,210,Agent Commission,Cost,29479.84,28676.74
196,Mortgage,2022-09-27,90,Property Preservation,Cost,8573.07,8472.18
196,Mortgage,2022-08-23,55,Valuation Fee,Cost,2628.71,2609.76
197,Mortgage,2025-04-04,360,Property Sale,Recovery,1314273.59,1250793.14
197,Mortgage,2025-02-03,300,Legal Cost,Cost,14535.69,13948.21
197,Mortgage,2025-04-04,360,Agent Commission,Cost,34675.03,33000.2
197,Mortgage,2024-10-06,180,Property Preservation,Cost,12125.43,11828.97
197,Mortgage,2024-05-17,38,Valuation Fee,Cost,2885.23,2870.2
198,Mortgage,2020-08-21,30,Borrower Cure,Recovery,437393.0,435569.58
198,Mortgage,2020-09-20,60,Borrower Cure,Recovery,437393.0,433753.77
198,Mortgage,2020-10-20,90,Borrower Cure,Recovery,437393.0,431945.52
198,Mortgage,2020-10-20,90,Legal Cost,Cost,8951.44,8839.95
199,Mortgage,2020-01-01,420,Property Sale,Recovery,953855.99,908444.89
199,Mortgage,2020-06-15,586,LMI Claim,Recovery,210748.1,196882.28
199,Mortgage,2019-11-02,360,Legal Cost,Cost,25269.67,24234.92
199,Mortgage,2020-01-01,420,Agent Commission,Cost,25548.26,24331.96
199,Mortgage,2019-06-05,210,Property Preservation,Cost,13335.74,13014.43
199,Mortgage,2018-12-19,42,Valuation Fee,Cost,1484.94,1477.72
200,Mortgage,2023-02-07,270,Property Sale,Recovery,750428.26,730639.72
200,Mortgage,2023-07-02,415,LMI Claim,Recovery,138660.85,133080.73
200,Mortgage,2022-12-09,210,Legal Cost,Cost,21590.63,21146.5
200,Mortgage,2023-02-07,270,Agent Commission,Cost,17804.12,17334.63
200,Mortgage,2022-09-10,120,Property Preservation,Cost,6931.64,6849.8
200,Mortgage,2022-06-11,29,Valuation Fee,Cost,2399.3,2392.43
201,Mortgage,2023-12-20,450,Property Sale,Recovery,2247181.21,2131611.37
201,Mortgage,2023-10-21,390,Legal Cost,Cost,18088.5,17279.44
201,Mortgage,2023-12-20,450,Agent Commission,Cost,60595.4,57479.05
201,Mortgage,2023-04-24,210,Property Preservation,Cost,15493.35,15116.27
201,Mortgage,2022-10-26,30,Valuation Fee,Cost,2856.52,2846.49
202,Mortgage,2022-05-24,240,Property Sale,Recovery,905595.94,882755.19
