loan_id,source_product,source_loan_id,product_type,security_type,property_type,property_value,current_lvr,loan_stage,industry,ead,pd_score_band,dscr,conduct_classification,house_price_decline,unemployment_shock,rate_shock,value_decline,cashflow_weakness,recovery_delay,grv_decline,cost_overrun,sell_through_delay,lgd_base,lgd_adj_lvr,lgd_adj_stage,lgd_adj_industry,lgd_adj_pd_band,lgd_adj_dscr,lgd_adj_conduct,lgd_adjusted,downturn_scalar,lgd_downturn,lgd_final
COM-260,Commercial,260,sme_cashflow,partially_secured,,1949042.95,1.0972215004292236,,Accommodation & Food,2138531.83,,,,,,,0.08860000000000001,0.0,0.625,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.1304090000000002,0.7121576700000003,0.7121576700000003
COM-261,Commercial,261,sme_cashflow,secured,,6540781.11,0.9506225029444533,,Transport,6217813.71,,,,,,,0.0,0.0,0.0,,,,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.5,1.05,0.525,0.525
COM-262,Commercial,262,sme_cashflow,partially_secured,,451847.26,1.3635681004240239,,Construction,616124.51,,,,,,,0.26659999999999995,0.0,0.75,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.196979,0.7540967700000002,0.7540967700000002
COM-263,Commercial,263,sme_cashflow,unsecured,,655023.58,2.11991276710985,,Construction,1388592.85,,,,,,,0.5283,0.0,0.375,,,,0.65,0.05,0.0,0.03,0.0,0.0,0.0,0.7300000000000001,1.2389999999999999,0.90447,0.90447
COM-264,Commercial,264,sme_cashflow,secured,,12905636.63,0.9989050660261771,,Professional Services,12891505.81,,,,,,,0.0,0.0,0.0,,,,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.5,1.05,0.525,0.525
COM-265,Commercial,265,sme_cashflow,unsecured,,3500588.28,2.039386099984315,,Accommodation & Food,7139051.08,,,,,,,0.5097,0.0,0.16666666666666666,,,,0.65,0.05,0.0,0.03,0.0,0.0,0.0,0.7300000000000001,1.2215,0.8916950000000001,0.8916950000000001
COM-266,Commercial,266,sme_cashflow,partially_secured,,6854595.24,1.1283989847954903,,Accommodation & Food,7734718.31,,,,,,,0.11380000000000001,0.0,0.0,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.085847,0.6840836100000002,0.6840836100000002
COM-267,Commercial,267,sme_cashflow,partially_secured,,2290677.68,1.793020784137557,,Professional Services,4107232.69,,,,,,,0.4423,0.0,0.0,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.1893245000000001,0.7135947000000001,0.7135947000000001
COM-268,Commercial,268,sme_cashflow,partially_secured,,1865940.23,1.5566965186232145,,Manufacturing,2904702.66,,,,,,,0.35760000000000003,0.0,0.25,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.1836440000000001,0.7456957200000002,0.7456957200000002
COM-269,Commercial,269,sme_cashflow,unsecured,,2584708.55,3.7404613761965546,,Health Care,9668002.5,,,,,,,0.7327,0.0,0.4583333333333333,,,,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.246,0.8722000000000001,0.8722000000000001
COM-270,Commercial,270,sme_cashflow,partially_secured,,5066750.46,1.6417343711061705,,Retail Trade,8318258.38,,,,,,,0.3909,0.0,0.5833333333333334,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.2221335,0.7332801000000001,0.7332801000000001
COM-271,Commercial,271,sme_cashflow,secured,,13207919.5,0.9174734794529903,,Retail Trade,12117915.86,,,,,,,0.0,0.0,0.16666666666666666,,,,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.5,1.064,0.532,0.532
COM-272,Commercial,272,overdraft,unsecured,,6587545.9,1.3638767192498802,,Retail Trade,8984600.49,,,,,,,0.26680000000000004,0.0,0.0,,,,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.8,1.1340420000000002,0.9072336000000002,0.9072336000000002
COM-273,Commercial,273,sme_cashflow,partially_secured,,6144027.48,1.9234219977805176,,Transport,11817557.61,,,,,,,0.48009999999999997,0.0,0.5,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.2432315,0.7459389000000002,0.7459389000000002
COM-274,Commercial,274,sme_cashflow,partially_secured,,6173517.31,1.486244923155484,,Accommodation & Food,9175358.76,,,,,,,0.32720000000000005,0.0,0.25,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.1740680000000001,0.7396628400000002,0.7396628400000002
COM-275,Commercial,275,sme_cashflow,partially_secured,,10865424.68,1.3527795371915459,,Accommodation & Food,14698524.17,,,,,,,0.26080000000000003,0.0,0.08333333333333333,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.1391520000000002,0.7176657600000003,0.7176657600000003
COM-276,Commercial,276,sme_cashflow,secured,,6675110.37,0.9231132128831002,,Accommodation & Food,6161882.58,,,,,,,0.0,0.0,0.6666666666666666,,,,0.45,0.05,0.0,0.03,0.0,0.0,0.0,0.53,1.1059999999999999,0.5861799999999999,0.5861799999999999
COM-277,Commercial,277,overdraft,unsecured,,7328862.37,1.2239883159383167,,Agriculture,8970441.91,,,,,,,0.18300000000000005,0.0,0.25,,,,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.8,1.1286450000000001,0.9029160000000002,0.9029160000000002
COM-278,Commercial,278,sme_cashflow,partially_secured,,5264525.5,1.7905272944351773,,Retail Trade,9426276.6,,,,,,,0.4415,0.0,0.6666666666666666,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.2450724999999998,0.7470435,0.7470435
COM-279,Commercial,279,overdraft,unsecured,,505904.69,2.36595223104178,,Accommodation & Food,1196946.33,,,,,,,0.5772999999999999,0.0,0.375,,,,0.75,0.05,0.0,0.03,0.0,0.0,0.0,0.8300000000000001,1.2389999999999999,1.02837,1.0
COM-280,Commercial,280,sme_cashflow,unsecured,,1013053.42,3.3485931176265114,,Transport,3392303.71,,,,,,,0.7014,0.0,0.125,,,,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.218,0.8526,0.8526
COM-281,Commercial,281,sme_cashflow,unsecured,,2080081.27,3.261860456058046,,Wholesale Trade,6784934.84,,,,,,,0.6934,0.0,0.041666666666666664,,,,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.211,0.8477000000000001,0.8477000000000001
COM-282,Commercial,282,sme_cashflow,partially_secured,,7969125.38,1.3801937835742772,,Professional Services,10998937.31,,,,,,,0.27549999999999997,0.0,0.0,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.1367825,0.6820695000000001,0.6820695000000001
COM-283,Commercial,283,sme_cashflow,unsecured,,3747245.54,2.830035413158434,,Wholesale Trade,10604837.58,,,,,,,0.6466000000000001,0.0,0.4166666666666667,,,,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.2425000000000002,0.8697500000000002,0.8697500000000002
COM-284,Commercial,284,sme_cashflow,unsecured,,616555.25,2.7741904719812216,,Retail Trade,1710441.7,,,,,,,0.6395,0.0,0.0,,,,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.2075,0.8452500000000001,0.8452500000000001
COM-285,Commercial,285,sme_cashflow,partially_secured,,3228189.33,1.8425890590500154,,Accommodation & Food,5948226.34,,,,,,,0.45730000000000004,0.0,0.0,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.1940495,0.7522511850000001,0.7522511850000001
COM-286,Commercial,286,sme_cashflow,partially_secured,,4600398.1,1.4974743577083038,,Manufacturing,6888978.19,,,,,,,0.33220000000000005,0.0,0.0,,,,0.55,0.05,0.0,0.03,0.0,0.0,0.0,0.6300000000000001,1.154643,0.7274250900000002,0.7274250900000002
COM-287,Commercial,287,sme_cashflow,secured,,2488140.27,0.9115178663138634,,Accommodation & Food,2267984.31,,,,,,,0.0,0.0,0.0,,,,0.45,0.05,0.0,0.03,0.0,0.0,0.0,0.53,1.05,0.5565000000000001,0.5565000000000001
COM-288,Commercial,288,sme_cashflow,partially_secured,,8824221.41,1.6070879368381576,,Professional Services,14181299.78,,,,,,,0.3778,0.0,0.041666666666666664,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.1725070000000002,0.7035042000000002,0.7035042000000002
COM-289,Commercial,289,overdraft,unsecured,,9442546.06,1.3043561409961497,,Professional Services,12316442.94,,,,,,,0.23329999999999995,0.0,0.25,,,,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.8,1.1444895000000002,0.9155916000000002,0.9155916000000002
COM-290,Commercial,290,overdraft,unsecured,,8720945.33,1.2158257274615891,,Health Care,10603149.7,,,,,,,0.1775,0.0,0.0,,,,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.8,1.1059125,0.8847300000000001,0.8847300000000001
COM-291,Commercial,291,sme_cashflow,secured,,4352173.83,0.9132362114313803,,Transport,3974562.74,,,,,,,0.0,0.0,0.3333333333333333,,,,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.5,1.078,0.539,0.539
COM-292,Commercial,292,sme_cashflow,secured,,7199871.02,0.9329273887464724,,Professional Services,6716956.87,,,,,,,0.0,0.0,0.0,,,,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.5,1.05,0.525,0.525
COM-293,Commercial,293,sme_cashflow,partially_secured,,3617672.1,1.5808931992482125,,Retail Trade,5719153.22,,,,,,,0.36739999999999995,0.0,0.0,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.165731,0.6994386000000001,0.6994386000000001
COM-294,Commercial,294,sme_cashflow,secured,,9793681.57,0.9743521975669054,,Construction,9542495.16,,,,,,,0.0,0.0,0.0,,,,0.45,0.05,0.0,0.03,0.0,0.0,0.0,0.53,1.05,0.5565000000000001,0.5565000000000001
COM-295,Commercial,295,sme_cashflow,partially_secured,,11927769.48,1.1700194896791383,,Mining,13955722.76,,,,,,,0.14529999999999998,0.0,0.0,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.0957695,0.6574617000000001,0.6574617000000001
COM-296,Commercial,296,sme_cashflow,partially_secured,,1636225.07,1.1122864900242606,,Professional Services,1819951.04,,,,,,,0.10099999999999998,0.0,0.041666666666666664,,,,0.55,0.05,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1.085315,0.6511890000000001,0.6511890000000001
COM-297,Commercial,297,sme_cashflow,unsecured,,3599705.57,2.2294529688437823,,Agriculture,8025374.27,,,,,,,0.5515,0.0,0.25,,,,0.65,0.05,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,1.2285,0.85995,0.85995
COM-298,Commercial,298,sme_cashflow,secured,,16572082.41,0.7910457017815422,,Agriculture,13109274.56,,,,,,,0.0,0.0,0.20833333333333334,,,,0.45,0.02,0.0,0.0,0.0,0.0,0.0,0.47000000000000003,1.0675,0.501725,0.501725
COM-299,Commercial,299,overdraft,unsecured,,16386769.17,0.7352831394036168,,Construction,12048915.08,,,,,,,0.0,0.0,0.5833333333333334,,,,0.75,0.02,0.0,0.03,0.0,0.0,0.0,0.8,1.099,0.8792,0.8792
COM-300,Commercial,300,overdraft,unsecured,,7885793.24,0.8786438420493002,,Mining,6928803.67,,,,,,,0.0,0.0,0.041666666666666664,,,,0.75,0.05,0.0,0.0,0.0,0.0,0.0,0.8,1.0535,0.8428000000000001,0.8428000000000001
DEV-1,Development,1,development,secured,Residential Apartments,102560848.7,0.4994,late,Construction,43548573.61,,,,,,,,,,0.141351076202629,0.43905722725231644,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.2069465205044663,0.5189870038169205,0.5189870038169205
DEV-2,Development,2,development,secured,Residential Apartments,39713216.29,0.5499,late,Construction,13446945.89,,,,,,,,,,0.707998925966618,2.2481612886151057,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3755000000000002,0.5914650000000001,0.5914650000000001
DEV-3,Development,3,development,secured,Residential Apartments,99555295.69,0.5639,late,Construction,23309413.24,,,,,,,,,,0.7399304378481124,2.9586434870721785,0.05555555555555555,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3825,0.5944750000000001,0.5944750000000001
DEV-4,Development,4,development,secured,Mixed-Use,35542136.82,0.5171,mid,Construction,12098580.41,,,,,,,,,,0.5314667611478741,1.14201310003113,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.350314034721844,0.6346475963192667,0.6346475963192667
DEV-5,Development,5,development,secured,Residential Apartments,90306832.71,0.6184,late,Construction,31107620.1,,,,,,,,,,0.6718989768454254,1.833910295503448,0.16666666666666666,0.4,0.02,0.0,0.03,0.0,0.0,0.0,0.45000000000000007,1.3965,0.6284250000000001,0.6284250000000001
DEV-6,Development,6,development,secured,Mixed-Use,16586592.01,0.4443,late,Construction,6666404.78,,,,,,,,,,0.16269226543783544,0.43179096904463693,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.2147894075484047,0.5223594452458141,0.5223594452458141
DEV-7,Development,7,development,secured,Commercial Office,68132075.54,0.4662,mid,Professional Services,24740332.65,,,,,,,,,,0.4886328140767514,1.0665056106268644,0.3333333333333333,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.44,1.3765725591732063,0.6056919260362108,0.6056919260362108
DEV-8,Development,8,development,secured,Residential Houses/Lots,67711258.85,0.6215,late,Construction,21397818.13,,,,,,,,,,0.6166315069181438,2.3547744626989218,0.0,0.4,0.02,0.0,0.03,0.0,0.0,0.0,0.45000000000000007,1.3755000000000002,0.6189750000000002,0.6189750000000002
DEV-9,Development,9,development,secured,Commercial Office,126783933.26,0.402,late,Professional Services,25091368.16,,,,,,,,,,0.6916099973817771,2.6373696395517716,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3755000000000002,0.5502000000000001,0.5502000000000001
DEV-10,Development,10,development,secured,Residential Apartments,94027063.07,0.3967,late,Construction,18022179.69,,,,,,,,,,0.7793604065400275,3.0441726230507915,0.1111111111111111,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3895000000000002,0.5974850000000002,0.5974850000000002
DEV-11,Development,11,development,secured,Residential Houses/Lots,92905254.34,0.3909,late,Construction,30828708.16,,,,,,,,,,0.16282074590357343,0.493173548534445,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.2148366241195634,0.5223797483714123,0.5223797483714123
DEV-12,Development,12,development,secured,Residential Apartments,58730223.66,0.4637,mid,Construction,20454611.0,,,,,,,,,,0.4637606248135306,1.2362633364183753,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3254320296189728,0.6229530539209172,0.6229530539209172
DEV-13,Development,13,development,secured,Residential Apartments,6594823.83,0.6504,late,Construction,2081381.67,,,,,,,,,,0.6302758295212868,2.3463599302284623,0.0,0.4,0.02,0.0,0.03,0.0,0.0,0.0,0.45000000000000007,1.3755000000000002,0.6189750000000002,0.6189750000000002
DEV-14,Development,14,development,secured,Residential Apartments,79532767.75,0.5211,late,Construction,26304598.74,,,,,,,,,,0.630280458584946,1.5775764397765528,0.6111111111111112,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.4525000000000001,0.6245750000000001,0.6245750000000001
DEV-15,Development,15,development,secured,Commercial Office,41437926.69,0.5686,late,Professional Services,23070523.02,,,,,,,,,,0.09576359719169131,0.03727607775751241,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0949780923792938,0.43799123695171754,0.43799123695171754
DEV-16,Development,16,development,secured,Mixed-Use,57962784.96,0.4989,late,Construction,15900227.24,,,,,,,,,,0.7831935951891846,2.6985295601347645,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3755000000000002,0.5914650000000001,0.5914650000000001
DEV-17,Development,17,development,secured,Mixed-Use,62068250.3,0.4805,mid,Construction,20120463.26,,,,,,,,,,0.5050856084789618,1.117523313923936,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3406189611160184,0.6300909117245286,0.6300909117245286
DEV-18,Development,18,development,secured,Residential Apartments,71286688.65,0.4157,mid,Construction,25126875.44,,,,,,,,,,0.6035831775165503,1.2467419880678965,0.2777777777777778,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.4105000000000003,0.6629350000000002,0.6629350000000002
DEV-19,Development,19,development,secured,Residential Houses/Lots,90889694.67,0.4416,late,Construction,25927719.07,,,,,,,,,,0.7948183125962744,1.9547397174879988,0.2222222222222222,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.4035,0.6035050000000001,0.6035050000000001
DEV-20,Development,20,development,secured,Commercial Office,15915866.54,0.4602,mid,Professional Services,4966194.01,,,,,,,,,,0.38906339748687035,0.7630534031432252,0.0,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.44,1.297980798576425,0.571111551373627,0.571111551373627
DEV-21,Development,21,development,secured,Industrial,54156541.28,0.6062,late,Manufacturing,34201035.34,,,,,,,,,,0.11415736573788826,0.0,0.0,0.4,0.02,0.0,0.03,0.0,0.0,0.0,0.45000000000000007,1.091952831908674,0.49137877435890337,0.49137877435890337
DEV-22,Development,22,development,secured,Commercial Office,24422847.08,0.5032,late,Professional Services,6585039.09,,,,,,,,,,0.7466254663213491,2.5859903422380444,0.1111111111111111,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3895000000000002,0.5558000000000001,0.5558000000000001
DEV-23,Development,23,development,secured,Industrial,84469330.97,0.3748,late,Manufacturing,30384119.51,,,,,,,,,,0.18962596372035634,0.11162771917362037,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.1489898179503064,0.49406562171863183,0.49406562171863183
DEV-24,Development,24,development,secured,Residential Apartments,93475708.74,0.6127,late,Construction,34250475.0,,,,,,,,,,0.6304621191364288,2.061422114875779,0.0,0.4,0.02,0.0,0.03,0.0,0.0,0.0,0.45000000000000007,1.3755000000000002,0.6189750000000002,0.6189750000000002
DEV-25,Development,25,development,secured,Residential Houses/Lots,47514755.88,0.6462,late,Construction,17318528.91,,,,,,,,,,0.615106162258578,2.4637087867990286,0.0,0.4,0.02,0.0,0.03,0.0,0.0,0.0,0.45000000000000007,1.3755000000000002,0.6189750000000002,0.6189750000000002
DEV-26,Development,26,development,secured,Residential Houses/Lots,27357675.09,0.4299,late,Construction,11031554.52,,,,,,,,,,0.21889585903405065,0.47129697093678513,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.2354442281950138,0.5312410181238559,0.5312410181238559
DEV-27,Development,27,development,secured,Residential Houses/Lots,43718140.1,0.4892,late,Construction,9884353.17,,,,,,,,,,0.7185630364911155,2.3645786828962527,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3755000000000002,0.5914650000000001,0.5914650000000001
DEV-28,Development,28,development,secured,Commercial Office,93341900.49,0.4803,late,Professional Services,45698170.28,,,,,,,,,,0.06917284109392777,0.02222897402184567,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.081256124782753,0.4325024499131012,0.4325024499131012
DEV-29,Development,29,development,secured,Residential Houses/Lots,22995029.84,0.4999,late,Construction,10462691.2,,,,,,,,,,0.1089844139119413,0.42122538033044504,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.1950517721126386,0.5138722620084346,0.5138722620084346
DEV-30,Development,30,development,secured,Residential Houses/Lots,84868195.55,0.6546,mid,Construction,40763371.68,,,,,,,,,,0.42754390776015505,1.1246780494483375,0.0,0.4,0.02,0.04,0.03,0.0,0.0,0.0,0.49,1.3121223861018572,0.64293996918991,0.64293996918991
DEV-31,Development,31,development,secured,Residential Houses/Lots,48500938.9,0.4654,late,Construction,21014291.8,,,,,,,,,,0.2039601101412904,0.4168518041612042,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.2299553404769243,0.5288807964050776,0.5288807964050776
DEV-32,Development,32,development,secured,Industrial,47796479.54,0.5663,mid,Manufacturing,19772596.61,,,,,,,,,,0.5460406494616068,1.159138137092658,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3556699386771405,0.6371648711782559,0.6371648711782559
DEV-33,Development,33,development,secured,Residential Apartments,71814969.36,0.52,mid,Construction,23859653.34,,,,,,,,,,0.5340582270214311,1.2229224492161042,0.1111111111111111,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3652663984303763,0.6416752072622769,0.6416752072622769
DEV-34,Development,34,development,secured,Commercial Office,61475402.05,0.5767,late,Professional Services,18227710.76,,,,,,,,,,0.6391323247962394,2.7120510277397005,0.2777777777777778,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4105000000000003,0.5642000000000001,0.5642000000000001
DEV-35,Development,35,development,secured,Residential Apartments,109711403.74,0.3978,mid,Construction,34221481.02,,,,,,,,,,0.5840872100393745,0.8780883683098996,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3696520496894704,0.6437364633540511,0.6437364633540511
DEV-36,Development,36,development,secured,Commercial Office,22323288.9,0.5035,late,Professional Services,10878716.4,,,,,,,,,,0.09265110214113657,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0840492800368677,0.43361971201474714,0.43361971201474714
DEV-37,Development,37,development,secured,Residential Houses/Lots,27250033.01,0.5395,late,Construction,14607845.37,,,,,,,,,,0.13128641894441506,0.33657018167081,0.1111111111111111,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.2005974316506602,0.5162568956097839,0.5162568956097839
DEV-38,Development,38,development,secured,Mixed-Use,50216135.83,0.5826,late,Construction,29557244.7,,,,,,,,,,0.17768787786075255,0.10061651247215204,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.1417121296377666,0.4909362157442397,0.4909362157442397
DEV-39,Development,39,development,secured,Residential Houses/Lots,18474959.79,0.5108,mid,Construction,6766312.56,,,,,,,,,,0.5532890153045361,1.1320678541045701,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.358333713124417,0.638416845168476,0.638416845168476
DEV-40,Development,40,development,secured,Residential Apartments,54913673.81,0.4432,late,Construction,10353265.69,,,,,,,,,,0.7243753318641786,3.1733848462648697,0.05555555555555555,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3825,0.5944750000000001,0.5944750000000001
DEV-41,Development,41,development,secured,Residential Houses/Lots,53603750.7,0.5096,late,Construction,15403499.24,,,,,,,,,,0.7342906428374237,1.9984009834638068,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.3755000000000002,0.5914650000000001,0.5914650000000001
DEV-42,Development,42,development,secured,Residential Houses/Lots,62074702.57,0.3812,late,Construction,23928799.33,,,,,,,,,,0.09145215643358666,0.05894377818746998,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.0990814092635541,0.47260500598332833,0.47260500598332833
DEV-43,Development,43,development,secured,Commercial Office,13032053.21,0.5336,late,Professional Services,6584650.18,,,,,,,,,,0.10095875828610126,0.3313989703853941,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1740945733963084,0.4696378293585234,0.4696378293585234
DEV-44,Development,44,development,secured,Residential Apartments,18410629.07,0.6356,mid,Construction,8876067.89,,,,,,,,,,0.4502682286673217,0.8608293091818611,0.16666666666666666,0.4,0.02,0.04,0.03,0.0,0.0,0.0,0.49,1.3414735740352408,0.657322051277268,0.657322051277268
DEV-45,Development,45,development,secured,Residential Apartments,38002806.46,0.4159,mid,Construction,12750755.94,,,,,,,,,,0.49009991932053754,0.9814252871661506,0.2222222222222222,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3631117203502976,0.6406625085646398,0.6406625085646398
DEV-46,Development,46,development,secured,Residential Apartments,87162761.26,0.595,mid,Construction,39242583.73,,,,,,,,,,0.5065680095688149,0.8136505789141117,0.16666666666666666,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3621637435165397,0.6402169594527736,0.6402169594527736
DEV-47,Development,47,development,secured,Commercial Office,35660216.88,0.4862,mid,Professional Services,11102346.61,,,,,,,,,,0.5645645156266924,1.5167998614664042,0.16666666666666666,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.44,1.3834774594928096,0.6087300821768362,0.6087300821768362
DEV-48,Development,48,development,secured,Residential Apartments,66094732.72,0.4067,mid,Construction,20411363.9,,,,,,,,,,0.5773675942024447,1.3566257206359444,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3671825908693984,0.6425758177086173,0.6425758177086173
DEV-49,Development,49,development,secured,Mixed-Use,18273590.63,0.4251,mid,Construction,6203232.77,,,,,,,,,,0.38712979694237576,0.6337108981322331,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.2972702003763232,0.6097169941768719,0.6097169941768719
DEV-50,Development,50,development,secured,Residential Houses/Lots,23779916.59,0.4279,mid,Construction,6644516.79,,,,,,,,,,0.48581878015746227,0.8138785845403815,0.05555555555555555,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3405384017078676,0.6300530488026977,0.6300530488026977
DEV-51,Development,51,development,secured,Commercial Office,53227666.62,0.5917,late,Professional Services,18123033.16,,,,,,,,,,0.6840215534888686,1.9109925333271307,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3755000000000002,0.5502000000000001,0.5502000000000001
DEV-52,Development,52,development,secured,Residential Houses/Lots,28244119.8,0.5662,mid,Construction,11658936.63,,,,,,,,,,0.4561185319713876,1.217126666036266,0.05555555555555555,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.329623560499485,0.624923073434758,0.624923073434758
DEV-53,Development,53,development,secured,Residential Houses/Lots,98108180.14,0.5289,late,Construction,48224683.59,,,,,,,,,,0.1431506436054456,0.2973311379687997,0.0,0.4,0.0,0.0,0.03,0.0,0.0,0.0,0.43000000000000005,1.1806572852418111,0.5076826326539788,0.5076826326539788
DEV-54,Development,54,development,secured,Industrial,47256030.22,0.5665,mid,Manufacturing,22577432.32,,,,,,,,,,0.41674741759550193,0.8338417262499406,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.3081546759663472,0.6148326977041831,0.6148326977041831
DEV-55,Development,55,development,secured,Residential Apartments,82459353.94,0.4726,mid,Construction,27050395.63,,,,,,,,,,0.5905362471725424,1.0793124070843767,0.2777777777777778,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.4070220708359098,0.6613003732928776,0.6613003732928776
DEV-56,Development,56,development,secured,Mixed-Use,67561589.67,0.5109,mid,Construction,26025340.65,,,,,,,,,,0.4551954381211943,1.0063481866470787,0.0,0.4,0.0,0.04,0.03,0.0,0.0,0.0,0.47,1.322284323509539,0.6214736320494832,0.6214736320494832
DEV-57,Development,57,development,secured,Commercial Office,49066043.15,0.5466,mid,Professional Services,19708289.79,,,,,,,,,,0.583437979754844,1.2372694292516795,0.0,0.4,0.0,0.04,0.0,0.0,0.0,0.0,0.44,1.3694134575599055,0.6025419213263584,0.6025419213263584
